dtm,o3_1
2023-07-22T13:45:00.000000,34.96
2023-07-22T13:50:00.000000,31.66
2023-07-22T13:55:00.000000,31.98
2023-07-22T14:00:00.000000,32.73
2023-07-22T14:05:00.000000,33.12
2023-07-22T14:10:00.000000,29.97
2023-07-22T14:15:00.000000,32.12
2023-07-22T14:20:00.000000,30.19
2023-07-22T14:25:00.000000,32.87
2023-07-22T14:30:00.000000,34.22
2023-07-22T14:35:00.000000,32.08
2023-07-22T14:40:00.000000,30.01
2023-07-22T14:45:00.000000,26.85
2023-07-22T14:50:00.000000,29.18
2023-07-22T14:55:00.000000,28.21
2023-07-22T15:00:00.000000,27.55
2023-07-22T15:05:00.000000,29.79
2023-07-22T15:10:00.000000,30.59
2023-07-22T15:15:00.000000,31.18
2023-07-22T15:20:00.000000,29.18
2023-07-22T15:25:00.000000,27.18
2023-07-22T15:30:00.000000,24.17
2023-07-22T15:35:00.000000,25.21
2023-07-22T15:40:00.000000,22.63
2023-07-22T15:45:00.000000,17.58
2023-07-22T15:50:00.000000,14.04
2023-07-22T15:55:00.000000,13.41
2023-07-22T16:00:00.000000,11.97
2023-07-22T16:05:00.000000,7.28
2023-07-22T16:10:00.000000,6.71
2023-07-22T16:15:00.000000,5.25
2023-07-22T16:20:00.000000,3.28
2023-07-22T16:25:00.000000,6.19
2023-07-22T16:30:00.000000,2.27
2023-07-22T16:35:00.000000,1.7
2023-07-22T16:40:00.000000,9.04
2023-07-22T16:45:00.000000,3.02
2023-07-22T16:50:00.000000,4.51
2023-07-22T16:55:00.000000,7.54
2023-07-22T17:00:00.000000,2.45
2023-07-22T17:05:00.000000,1.92
2023-07-22T17:10:00.000000,3.9
2023-07-22T17:15:00.000000,5.82
2023-07-22T17:20:00.000000,3.5
2023-07-22T17:25:00.000000,3.12
2023-07-22T17:30:00.000000,0.61
2023-07-22T17:35:00.000000,2.37
2023-07-22T17:40:00.000000,3.46
2023-07-22T17:45:00.000000,4.24
2023-07-22T17:50:00.000000,2.24
2023-07-22T17:55:00.000000,0.57
2023-07-22T18:00:00.000000,1.88
2023-07-22T18:05:00.000000,5.61
2023-07-22T18:10:00.000000,3.8
2023-07-22T18:15:00.000000,4.84
2023-07-22T18:20:00.000000,8.63
2023-07-22T18:25:00.000000,5.47
2023-07-22T18:30:00.000000,2.93
2023-07-22T18:35:00.000000,5.28
2023-07-22T18:40:00.000000,5.33
2023-07-22T18:45:00.000000,2.74
2023-07-22T18:50:00.000000,5.86
2023-07-22T18:55:00.000000,2.45
2023-07-22T19:00:00.000000,3.37
2023-07-22T19:05:00.000000,1.74
2023-07-22T19:10:00.000000,1.04
2023-07-22T19:15:00.000000,0.75
2023-07-22T19:20:00.000000,0.65
2023-07-22T19:25:00.000000,4.4
2023-07-22T19:30:00.000000,1.09
2023-07-22T19:35:00.000000,1.66
2023-07-22T19:40:00.000000,0.83
2023-07-22T19:45:00.000000,3.71
2023-07-22T19:50:00.000000,0.62
2023-07-22T19:55:00.000000,3.02
2023-07-22T20:00:00.000000,7.13
2023-07-22T20:05:00.000000,2.92
2023-07-22T20:10:00.000000,2.75
2023-07-22T20:15:00.000000,1.88
2023-07-22T20:20:00.000000,3.74
2023-07-22T20:25:00.000000,2.62
2023-07-22T20:30:00.000000,3.41
2023-07-22T20:35:00.000000,2.92
2023-07-22T20:40:00.000000,2.06
2023-07-22T20:45:00.000000,5.95
2023-07-22T20:50:00.000000,10.19
2023-07-22T20:55:00.000000,10.77
2023-07-22T21:00:00.000000,11.01
2023-07-22T21:05:00.000000,11.5
2023-07-22T21:10:00.000000,10.62
2023-07-22T21:15:00.000000,13.3
2023-07-22T21:20:00.000000,9.53
2023-07-22T21:25:00.000000,12.79
2023-07-22T21:30:00.000000,6.46
2023-07-22T21:35:00.000000,6.07
2023-07-22T21:40:00.000000,6.16
2023-07-22T21:45:00.000000,6.9
2023-07-22T21:50:00.000000,11.14
2023-07-22T21:55:00.000000,14.77
2023-07-22T22:00:00.000000,16.01
2023-07-22T22:05:00.000000,17.84
2023-07-22T22:10:00.000000,17.75
2023-07-22T22:15:00.000000,17.55
2023-07-22T22:20:00.000000,18.29
2023-07-22T22:25:00.000000,17.58
2023-07-22T22:30:00.000000,20.21
2023-07-22T22:35:00.000000,22.45
2023-07-22T22:40:00.000000,17.81
2023-07-22T22:45:00.000000,19.1
2023-07-22T22:50:00.000000,17.33
2023-07-22T22:55:00.000000,19.15
2023-07-22T23:00:00.000000,19.29
2023-07-22T23:05:00.000000,19.71
2023-07-22T23:10:00.000000,21.34
2023-07-22T23:15:00.000000,18.07
2023-07-22T23:20:00.000000,20.47
2023-07-22T23:25:00.000000,18.25
2023-07-22T23:30:00.000000,20.12
2023-07-22T23:35:00.000000,18.62
2023-07-22T23:40:00.000000,19.22
2023-07-22T23:45:00.000000,19.94
2023-07-22T23:50:00.000000,21.83
2023-07-22T23:55:00.000000,19.34
2023-07-23T00:00:00.000000,20.65
2023-07-23T00:05:00.000000,19.06
2023-07-23T00:10:00.000000,20.74
2023-07-23T00:15:00.000000,19.29
2023-07-23T00:20:00.000000,20.6
2023-07-23T00:25:00.000000,18.94
2023-07-23T00:30:00.000000,20.04
2023-07-23T00:35:00.000000,20.47
2023-07-23T00:40:00.000000,20.53
2023-07-23T00:45:00.000000,19.73
2023-07-23T00:50:00.000000,19.64
2023-07-23T00:55:00.000000,19.02
2023-07-23T01:00:00.000000,21.49
2023-07-23T01:05:00.000000,18.93
2023-07-23T01:10:00.000000,19.59
2023-07-23T01:15:00.000000,19.11
2023-07-23T01:20:00.000000,19.51
2023-07-23T01:25:00.000000,22.4
2023-07-23T01:30:00.000000,22.23
2023-07-23T01:35:00.000000,20.41
2023-07-23T01:40:00.000000,19.15
2023-07-23T01:45:00.000000,19.24
2023-07-23T01:50:00.000000,19.06
2023-07-23T01:55:00.000000,18.79
2023-07-23T02:00:00.000000,20.31
2023-07-23T02:05:00.000000,18.8
2023-07-23T02:10:00.000000,19.45
2023-07-23T02:15:00.000000,19.04
2023-07-23T02:20:00.000000,18.22
2023-07-23T02:25:00.000000,20.36
2023-07-23T02:30:00.000000,19.42
2023-07-23T02:35:00.000000,18.73
2023-07-23T02:40:00.000000,20.19
2023-07-23T02:45:00.000000,18.09
2023-07-23T02:50:00.000000,18.27
2023-07-23T02:55:00.000000,19.17
2023-07-23T03:00:00.000000,16.91
2023-07-23T03:05:00.000000,17.99
2023-07-23T03:10:00.000000,17.26
2023-07-23T03:15:00.000000,17.47
2023-07-23T03:20:00.000000,17.73
2023-07-23T03:25:00.000000,17.78
2023-07-23T03:30:00.000000,16.12
2023-07-23T03:35:00.000000,18.11
2023-07-23T03:40:00.000000,16.95
2023-07-23T03:45:00.000000,17.25
2023-07-23T03:50:00.000000,15.32
2023-07-23T03:55:00.000000,17.2
2023-07-23T04:00:00.000000,16.15
2023-07-23T04:05:00.000000,16.8
2023-07-23T04:10:00.000000,17.59
2023-07-23T04:15:00.000000,17.55
2023-07-23T04:20:00.000000,16.67
2023-07-23T04:25:00.000000,19.02
2023-07-23T04:30:00.000000,17.48
2023-07-23T04:35:00.000000,17.74
2023-07-23T04:40:00.000000,18.26
2023-07-23T04:45:00.000000,17.26
2023-07-23T04:50:00.000000,17.36
2023-07-23T04:55:00.000000,18.46
2023-07-23T05:00:00.000000,19.33
2023-07-23T05:05:00.000000,18.21
2023-07-23T05:10:00.000000,20.21
2023-07-23T05:15:00.000000,20.95
2023-07-23T05:20:00.000000,19.99
2023-07-23T05:25:00.000000,20.36
2023-07-23T05:30:00.000000,19.63
2023-07-23T05:35:00.000000,20.02
2023-07-23T05:40:00.000000,19.98
2023-07-23T05:45:00.000000,19.68
2023-07-23T05:50:00.000000,19.89
2023-07-23T05:55:00.000000,19.1
2023-07-23T06:00:00.000000,19.01
2023-07-23T06:05:00.000000,18.44
2023-07-23T06:10:00.000000,18.8
2023-07-23T06:15:00.000000,19.43
2023-07-23T06:20:00.000000,20.16
2023-07-23T06:25:00.000000,19.77
2023-07-23T06:30:00.000000,20.62
2023-07-23T06:35:00.000000,20.71
2023-07-23T06:40:00.000000,20.89
2023-07-23T06:45:00.000000,21.15
2023-07-23T06:50:00.000000,21.54
2023-07-23T06:55:00.000000,21.67
2023-07-23T07:00:00.000000,23.71
2023-07-23T07:05:00.000000,22.32
2023-07-23T07:10:00.000000,22.84
2023-07-23T07:15:00.000000,23.46
2023-07-23T07:20:00.000000,22.28
2023-07-23T07:25:00.000000,22.49
2023-07-23T07:30:00.000000,23.97
2023-07-23T07:35:00.000000,22.76
2023-07-23T07:40:00.000000,24.42
2023-07-23T07:45:00.000000,25.78
2023-07-23T07:50:00.000000,24.78
2023-07-23T07:55:00.000000,24.59
2023-07-23T08:00:00.000000,25.88
2023-07-23T08:05:00.000000,26.91
2023-07-23T08:10:00.000000,26.79
2023-07-23T08:15:00.000000,25.62
2023-07-23T08:20:00.000000,25.79
2023-07-23T08:25:00.000000,25.54
2023-07-23T08:30:00.000000,25.66
2023-07-23T08:35:00.000000,27.76
2023-07-23T08:40:00.000000,27.67
2023-07-23T08:45:00.000000,26.25
2023-07-23T08:50:00.000000,28.13
2023-07-23T08:55:00.000000,27.82
2023-07-23T09:00:00.000000,28.58
2023-07-23T09:05:00.000000,26.85
2023-07-23T09:10:00.000000,27.0
2023-07-23T09:15:00.000000,28.57
2023-07-23T09:20:00.000000,28.76
2023-07-23T09:25:00.000000,30.43
2023-07-23T09:30:00.000000,28.94
2023-07-23T09:35:00.000000,29.83
2023-07-23T09:40:00.000000,29.03
2023-07-23T09:45:00.000000,29.92
2023-07-23T09:50:00.000000,29.48
2023-07-23T09:55:00.000000,30.02
2023-07-23T10:00:00.000000,29.01
2023-07-23T10:05:00.000000,30.23
2023-07-23T10:10:00.000000,30.29
2023-07-23T10:15:00.000000,29.2
2023-07-23T10:20:00.000000,28.51
2023-07-23T10:25:00.000000,30.52
2023-07-23T10:30:00.000000,29.73
2023-07-23T10:35:00.000000,23.56
2023-07-23T10:40:00.000000,22.52
2023-07-23T10:45:00.000000,21.24
2023-07-23T10:50:00.000000,22.0
2023-07-23T10:55:00.000000,26.56
2023-07-23T11:00:00.000000,23.23
2023-07-23T11:05:00.000000,21.95
2023-07-23T11:10:00.000000,18.93
2023-07-23T11:15:00.000000,26.48
2023-07-23T11:20:00.000000,27.69
2023-07-23T11:25:00.000000,28.56
2023-07-23T11:30:00.000000,23.05
2023-07-23T11:35:00.000000,24.59
2023-07-23T11:40:00.000000,26.83
2023-07-23T11:45:00.000000,24.59
2023-07-23T11:50:00.000000,25.69
2023-07-23T11:55:00.000000,23.06
2023-07-23T12:00:00.000000,24.99
2023-07-23T12:05:00.000000,26.68
2023-07-23T12:10:00.000000,26.92
2023-07-23T12:15:00.000000,30.34
2023-07-23T12:20:00.000000,28.54
2023-07-23T12:25:00.000000,29.43
2023-07-23T12:30:00.000000,30.61
2023-07-23T12:35:00.000000,29.91
2023-07-23T12:40:00.000000,29.78
2023-07-23T12:45:00.000000,30.14
2023-07-23T12:50:00.000000,33.04
2023-07-23T12:55:00.000000,30.23
2023-07-23T13:00:00.000000,31.46
2023-07-23T13:05:00.000000,30.98
2023-07-23T13:10:00.000000,27.48
2023-07-23T13:15:00.000000,31.07
2023-07-23T13:20:00.000000,33.22
2023-07-23T13:25:00.000000,32.25
2023-07-23T13:30:00.000000,32.07
2023-07-23T13:35:00.000000,32.55
2023-07-23T13:40:00.000000,34.26
2023-07-23T13:45:00.000000,31.15
2023-07-23T13:50:00.000000,29.54
2023-07-23T13:55:00.000000,31.73
2023-07-23T14:00:00.000000,29.69
2023-07-23T14:05:00.000000,29.07
2023-07-23T14:10:00.000000,28.79
2023-07-23T14:15:00.000000,29.9
2023-07-23T14:20:00.000000,28.17
2023-07-23T14:25:00.000000,29.06
2023-07-23T14:30:00.000000,29.23
2023-07-23T14:35:00.000000,28.71
2023-07-23T14:40:00.000000,29.76
2023-07-23T14:45:00.000000,26.56
2023-07-23T14:50:00.000000,24.71
2023-07-23T14:55:00.000000,27.0
2023-07-23T15:00:00.000000,28.47
2023-07-23T15:05:00.000000,24.31
2023-07-23T15:10:00.000000,23.09
2023-07-23T15:15:00.000000,23.04
2023-07-23T15:20:00.000000,24.17
2023-07-23T15:25:00.000000,24.48
2023-07-23T15:30:00.000000,25.88
2023-07-23T15:35:00.000000,25.18
2023-07-23T15:40:00.000000,25.01
2023-07-23T15:45:00.000000,24.48
2023-07-23T15:50:00.000000,22.11
2023-07-23T15:55:00.000000,22.46
2023-07-23T16:00:00.000000,21.54
2023-07-23T16:05:00.000000,18.85
2023-07-23T16:10:00.000000,21.76
2023-07-23T16:15:00.000000,23.25
2023-07-23T16:20:00.000000,23.95
2023-07-23T16:25:00.000000,21.47
2023-07-23T16:30:00.000000,22.28
2023-07-23T16:35:00.000000,18.93
2023-07-23T16:40:00.000000,17.4
2023-07-23T16:45:00.000000,20.24
2023-07-23T16:50:00.000000,20.79
2023-07-23T16:55:00.000000,20.51
2023-07-23T17:00:00.000000,23.28
2023-07-23T17:05:00.000000,19.68
2023-07-23T17:10:00.000000,20.76
2023-07-23T17:15:00.000000,18.57
2023-07-23T17:20:00.000000,21.53
2023-07-23T17:25:00.000000,16.38
2023-07-23T17:30:00.000000,18.5
2023-07-23T17:35:00.000000,14.79
2023-07-23T17:40:00.000000,16.76
2023-07-23T17:45:00.000000,13.66
2023-07-23T17:50:00.000000,14.4
2023-07-23T17:55:00.000000,12.52
2023-07-23T18:00:00.000000,11.69
2023-07-23T18:05:00.000000,10.15
2023-07-23T18:10:00.000000,10.5
2023-07-23T18:15:00.000000,9.59
2023-07-23T18:20:00.000000,9.06
2023-07-23T18:25:00.000000,10.02
2023-07-23T18:30:00.000000,8.88
2023-07-23T18:35:00.000000,8.35
2023-07-23T18:40:00.000000,10.47
2023-07-23T18:45:00.000000,12.56
2023-07-23T18:50:00.000000,11.72
2023-07-23T18:55:00.000000,11.97
2023-07-23T19:00:00.000000,15.22
2023-07-23T19:05:00.000000,12.6
2023-07-23T19:10:00.000000,11.7
2023-07-23T19:15:00.000000,12.46
2023-07-23T19:20:00.000000,10.91
2023-07-23T19:25:00.000000,15.62
2023-07-23T19:30:00.000000,15.03
2023-07-23T19:35:00.000000,15.56
2023-07-23T19:40:00.000000,16.65
2023-07-23T19:45:00.000000,19.75
2023-07-23T19:50:00.000000,18.53
2023-07-23T19:55:00.000000,22.38
2023-07-23T20:00:00.000000,17.49
2023-07-23T20:05:00.000000,17.88
2023-07-23T20:10:00.000000,16.56
2023-07-23T20:15:00.000000,17.45
2023-07-23T20:20:00.000000,18.74
2023-07-23T20:25:00.000000,18.05
2023-07-23T20:30:00.000000,17.87
2023-07-23T20:35:00.000000,15.73
2023-07-23T20:40:00.000000,4.98
2023-07-23T20:45:00.000000,13.27
2023-07-23T20:50:00.000000,17.73
2023-07-23T20:55:00.000000,16.91
2023-07-23T21:00:00.000000,15.69
2023-07-23T21:05:00.000000,15.81
2023-07-23T21:10:00.000000,11.83
2023-07-23T21:15:00.000000,11.22
2023-07-23T21:20:00.000000,11.61
2023-07-23T21:25:00.000000,10.35
2023-07-23T21:30:00.000000,8.77
2023-07-23T21:35:00.000000,7.73
2023-07-23T21:40:00.000000,6.95
2023-07-23T21:45:00.000000,7.11
2023-07-23T21:50:00.000000,8.78
2023-07-23T21:55:00.000000,14.68
2023-07-23T22:00:00.000000,16.56
2023-07-23T22:05:00.000000,15.99
2023-07-23T22:10:00.000000,12.79
2023-07-23T22:15:00.000000,12.88
2023-07-23T22:20:00.000000,17.57
2023-07-23T22:25:00.000000,15.94
2023-07-23T22:30:00.000000,15.77
2023-07-23T22:35:00.000000,17.64
2023-07-23T22:40:00.000000,22.38
2023-07-23T22:45:00.000000,15.5
2023-07-23T22:50:00.000000,15.76
2023-07-23T22:55:00.000000,16.02
2023-07-23T23:00:00.000000,16.64
2023-07-23T23:05:00.000000,17.91
2023-07-23T23:10:00.000000,18.52
2023-07-23T23:15:00.000000,18.22
2023-07-23T23:20:00.000000,17.04
2023-07-23T23:25:00.000000,16.17
2023-07-23T23:30:00.000000,15.42
2023-07-23T23:35:00.000000,20.32
2023-07-23T23:40:00.000000,17.52
2023-07-23T23:45:00.000000,18.42
2023-07-23T23:50:00.000000,19.17
2023-07-23T23:55:00.000000,18.13
2023-07-24T00:00:00.000000,17.88
2023-07-24T00:05:00.000000,17.3
2023-07-24T00:10:00.000000,19.13
2023-07-24T00:15:00.000000,17.95
2023-07-24T00:20:00.000000,19.09
2023-07-24T00:25:00.000000,19.84
2023-07-24T00:30:00.000000,19.21
2023-07-24T00:35:00.000000,18.01
2023-07-24T00:40:00.000000,22.58
2023-07-24T00:45:00.000000,19.12
2023-07-24T00:50:00.000000,21.61
2023-07-24T00:55:00.000000,19.47
2023-07-24T01:00:00.000000,20.93
2023-07-24T01:05:00.000000,19.42
2023-07-24T01:10:00.000000,21.97
2023-07-24T01:15:00.000000,25.16
2023-07-24T01:20:00.000000,22.97
2023-07-24T01:25:00.000000,21.43
2023-07-24T01:30:00.000000,21.66
2023-07-24T01:35:00.000000,22.85
2023-07-24T01:40:00.000000,24.31
2023-07-24T01:45:00.000000,23.53
2023-07-24T01:50:00.000000,22.23
2023-07-24T01:55:00.000000,22.36
2023-07-24T02:00:00.000000,22.09
2023-07-24T02:05:00.000000,22.49
2023-07-24T02:10:00.000000,22.44
2023-07-24T02:15:00.000000,23.09
2023-07-24T02:20:00.000000,18.34
2023-07-24T02:25:00.000000,21.66
2023-07-24T02:30:00.000000,19.77
2023-07-24T02:35:00.000000,22.29
2023-07-24T02:40:00.000000,23.49
2023-07-24T02:45:00.000000,20.2
2023-07-24T02:50:00.000000,24.14
2023-07-24T02:55:00.000000,21.07
2023-07-24T03:00:00.000000,18.38
2023-07-24T03:05:00.000000,17.37
2023-07-24T03:10:00.000000,16.59
2023-07-24T03:15:00.000000,15.97
2023-07-24T03:20:00.000000,20.15
2023-07-24T03:25:00.000000,14.18
2023-07-24T03:30:00.000000,15.44
2023-07-24T03:35:00.000000,13.52
2023-07-24T03:40:00.000000,17.48
2023-07-24T03:45:00.000000,15.84
2023-07-24T03:50:00.000000,12.48
2023-07-24T03:55:00.000000,12.96
2023-07-24T04:00:00.000000,12.3
2023-07-24T04:05:00.000000,15.47
2023-07-24T04:10:00.000000,14.61
2023-07-24T04:15:00.000000,14.95
2023-07-24T04:20:00.000000,14.73
2023-07-24T04:25:00.000000,14.77
2023-07-24T04:30:00.000000,13.07
2023-07-24T04:35:00.000000,15.39
2023-07-24T04:40:00.000000,17.8
2023-07-24T04:45:00.000000,13.58
2023-07-24T04:50:00.000000,18.96
2023-07-24T04:55:00.000000,17.98
2023-07-24T05:00:00.000000,17.2
2023-07-24T05:05:00.000000,20.4
2023-07-24T05:10:00.000000,23.91
2023-07-24T05:15:00.000000,23.1
2023-07-24T05:20:00.000000,22.7
2023-07-24T05:25:00.000000,21.59
2023-07-24T05:30:00.000000,21.64
2023-07-24T05:35:00.000000,23.24
2023-07-24T05:40:00.000000,21.84
2023-07-24T05:45:00.000000,20.41
2023-07-24T05:50:00.000000,25.48
2023-07-24T05:55:00.000000,22.6
2023-07-24T06:00:00.000000,20.58
2023-07-24T06:05:00.000000,21.15
2023-07-24T06:10:00.000000,21.33
2023-07-24T06:15:00.000000,21.84
2023-07-24T06:20:00.000000,21.06
2023-07-24T06:25:00.000000,21.07
2023-07-24T06:30:00.000000,21.32
2023-07-24T06:35:00.000000,23.52
2023-07-24T06:40:00.000000,22.03
2023-07-24T06:45:00.000000,22.24
2023-07-24T06:50:00.000000,23.24
2023-07-24T06:55:00.000000,23.95
2023-07-24T07:00:00.000000,25.51
2023-07-24T07:05:00.000000,27.28
2023-07-24T07:10:00.000000,26.02
2023-07-24T07:15:00.000000,23.86
2023-07-24T07:20:00.000000,29.29
2023-07-24T07:25:00.000000,24.12
2023-07-24T07:30:00.000000,24.74
2023-07-24T07:35:00.000000,26.66
2023-07-24T07:40:00.000000,25.86
2023-07-24T07:45:00.000000,27.23
2023-07-24T07:50:00.000000,25.83
2023-07-24T07:55:00.000000,25.18
2023-07-24T08:00:00.000000,26.39
2023-07-24T08:05:00.000000,25.22
2023-07-24T08:10:00.000000,29.27
2023-07-24T08:15:00.000000,25.71
2023-07-24T08:20:00.000000,24.18
2023-07-24T08:25:00.000000,26.84
2023-07-24T08:30:00.000000,27.66
2023-07-24T08:35:00.000000,25.87
2023-07-24T08:40:00.000000,26.97
2023-07-24T08:45:00.000000,29.0
2023-07-24T08:50:00.000000,23.48
2023-07-24T08:55:00.000000,25.67
2023-07-24T09:00:00.000000,27.35
2023-07-24T09:05:00.000000,26.08
2023-07-24T09:10:00.000000,24.3
2023-07-24T09:15:00.000000,23.95
2023-07-24T09:20:00.000000,26.39
2023-07-24T09:25:00.000000,25.57
2023-07-24T09:30:00.000000,26.01
2023-07-24T09:35:00.000000,26.98
2023-07-24T09:40:00.000000,27.54
2023-07-24T09:45:00.000000,26.34
2023-07-24T09:50:00.000000,25.14
2023-07-24T09:55:00.000000,26.69
2023-07-24T10:00:00.000000,27.72
2023-07-24T10:05:00.000000,26.44
2023-07-24T10:10:00.000000,27.81
2023-07-24T10:15:00.000000,26.99
2023-07-24T10:20:00.000000,27.04
2023-07-24T10:25:00.000000,28.62
2023-07-24T10:30:00.000000,28.72
2023-07-24T10:35:00.000000,31.99
2023-07-24T10:40:00.000000,29.46
2023-07-24T10:45:00.000000,29.54
2023-07-24T10:50:00.000000,29.92
2023-07-24T10:55:00.000000,31.4
2023-07-24T11:00:00.000000,32.55
2023-07-24T11:05:00.000000,32.25
2023-07-24T11:10:00.000000,30.04
2023-07-24T11:15:00.000000,29.86
2023-07-24T11:20:00.000000,30.23
2023-07-24T11:25:00.000000,33.14
2023-07-24T11:30:00.000000,33.82
2023-07-24T11:35:00.000000,33.29
2023-07-24T11:40:00.000000,32.39
2023-07-24T11:45:00.000000,35.61
2023-07-24T11:50:00.000000,34.62
2023-07-24T11:55:00.000000,32.52
2023-07-24T12:00:00.000000,32.12
2023-07-24T12:05:00.000000,35.84
2023-07-24T12:10:00.000000,35.48
2023-07-24T12:15:00.000000,32.5
2023-07-24T12:20:00.000000,32.74
2023-07-24T12:25:00.000000,32.25
2023-07-24T12:30:00.000000,34.0
2023-07-24T12:35:00.000000,32.12
2023-07-24T12:40:00.000000,33.82
2023-07-24T12:45:00.000000,34.76
2023-07-24T12:50:00.000000,31.22
2023-07-24T12:55:00.000000,32.66
2023-07-24T13:00:00.000000,31.22
2023-07-24T13:05:00.000000,32.76
